name,owned,id,start_date,end_date,year
Sean O'Hair,1.02,83,2016-06-23,2016-06-26,2016
Tyrone Van Aswegen,1.02,83,2016-06-23,2016-06-26,2016
Chez Reavie,0.96,83,2016-06-23,2016-06-26,2016
Patton Kizzire,0.96,83,2016-06-23,2016-06-26,2016
Russell Henley,0.96,83,2016-06-23,2016-06-26,2016
Ricky Barnes,0.96,83,2016-06-23,2016-06-26,2016
Anirban Lahiri,0.96,83,2016-06-23,2016-06-26,2016
Brendan Steele,0.96,83,2016-06-23,2016-06-26,2016
Seung-Yul Noh,0.96,83,2016-06-23,2016-06-26,2016
Charles Howell,0.96,83,2016-06-23,2016-06-26,2016
John Senden,0.96,83,2016-06-23,2016-06-26,2016
Ryan Palmer,0.96,83,2016-06-23,2016-06-26,2016
Marc Leishman,0.96,83,2016-06-23,2016-06-26,2016
Si Woo Kim,0.96,83,2016-06-23,2016-06-26,2016
Michael Kim,0.96,83,2016-06-23,2016-06-26,2016
Spencer Levin,0.96,83,2016-06-23,2016-06-26,2016
Nick Taylor,0.96,83,2016-06-23,2016-06-26,2016
Tim Wilkinson,0.96,83,2016-06-23,2016-06-26,2016
Lucas Glover,0.96,83,2016-06-23,2016-06-26,2016
Jamie Lovemark,0.96,83,2016-06-23,2016-06-26,2016
Derek Fathauer,0.96,83,2016-06-23,2016-06-26,2016
Ben Martin,0.96,83,2016-06-23,2016-06-26,2016
Cameron Tringale,0.96,83,2016-06-23,2016-06-26,2016
Matt Jones,0.96,83,2016-06-23,2016-06-26,2016
Byeong-Hun An,0.9,83,2016-06-23,2016-06-26,2016
Whee Kim,0.9,83,2016-06-23,2016-06-26,2016
Kevin Chappell,0.9,83,2016-06-23,2016-06-26,2016
Cameron Smith,0.9,83,2016-06-23,2016-06-26,2016
Brian Harman,0.9,83,2016-06-23,2016-06-26,2016
Bryson DeChambeau,0.9,83,2016-06-23,2016-06-26,2016
Tony Finau,0.9,83,2016-06-23,2016-06-26,2016
Patrick Rodgers,0.9,83,2016-06-23,2016-06-26,2016
Brett Stegmaier,0.9,83,2016-06-23,2016-06-26,2016
Zac Blair,0.9,83,2016-06-23,2016-06-26,2016
Rod Pampling,0.9,83,2016-06-23,2016-06-26,2016
Sung Kang,0.9,83,2016-06-23,2016-06-26,2016
Justin Thomas,0.9,83,2016-06-23,2016-06-26,2016
Bill Haas,0.9,83,2016-06-23,2016-06-26,2016
Shawn Stefani,0.9,83,2016-06-23,2016-06-26,2016
Rickie Fowler,0.9,83,2016-06-23,2016-06-26,2016
Jim Furyk,0.9,83,2016-06-23,2016-06-26,2016
Wesley Bryan,0.9,83,2016-06-23,2016-06-26,2016
James Hahn,0.9,83,2016-06-23,2016-06-26,2016
Michael Thompson,0.9,83,2016-06-23,2016-06-26,2016
Rory Sabbatini,0.9,83,2016-06-23,2016-06-26,2016
Webb Simpson,0.9,83,2016-06-23,2016-06-26,2016
Smylie Kaufman,0.9,83,2016-06-23,2016-06-26,2016
Ben Crane,0.9,83,2016-06-23,2016-06-26,2016
Stuart Appleby,0.9,83,2016-06-23,2016-06-26,2016
Davis Love,0.9,83,2016-06-23,2016-06-26,2016
Martin Laird,0.9,83,2016-06-23,2016-06-26,2016
Aaron Baddeley,0.9,83,2016-06-23,2016-06-26,2016
Jeff Overton,0.9,83,2016-06-23,2016-06-26,2016
Brendon De Jonge,0.9,83,2016-06-23,2016-06-26,2016
Rob Oppenheim,0.9,83,2016-06-23,2016-06-26,2016
Bud Cauley,0.9,83,2016-06-23,2016-06-26,2016
Kyle Stanley,0.9,83,2016-06-23,2016-06-26,2016
Andrew Loupe,0.9,83,2016-06-23,2016-06-26,2016
John Huh,0.9,83,2016-06-23,2016-06-26,2016
Vaughn Taylor,0.9,83,2016-06-23,2016-06-26,2016
Martin Piller,0.9,83,2016-06-23,2016-06-26,2016
Tyler Aldridge,0.9,83,2016-06-23,2016-06-26,2016
Kevin Streelman,0.9,83,2016-06-23,2016-06-26,2016
Luke Guthrie,0.9,83,2016-06-23,2016-06-26,2016
Brian Stuard,0.9,83,2016-06-23,2016-06-26,2016
Jim Herman,0.9,83,2016-06-23,2016-06-26,2016
Mark Hubbard,0.9,83,2016-06-23,2016-06-26,2016
Erik Compton,0.9,83,2016-06-23,2016-06-26,2016
Jon Curran,0.9,83,2016-06-23,2016-06-26,2016
Jhonattan Vegas,0.9,83,2016-06-23,2016-06-26,2016
Steve Wheatcroft,0.9,83,2016-06-23,2016-06-26,2016
Bronson Burgoon,0.9,83,2016-06-23,2016-06-26,2016
Jon Rahm,0.9,83,2016-06-23,2016-06-26,2016
Francesco Molinari,0.84,83,2016-06-23,2016-06-26,2016
Gary Woodland,0.84,83,2016-06-23,2016-06-26,2016
Scott Stallings,0.84,83,2016-06-23,2016-06-26,2016
Vijay Singh,0.84,83,2016-06-23,2016-06-26,2016
Camilo Villegas,0.84,83,2016-06-23,2016-06-26,2016
Ernie Els,0.84,83,2016-06-23,2016-06-26,2016
Patrick Reed,0.84,83,2016-06-23,2016-06-26,2016
Luke List,0.84,83,2016-06-23,2016-06-26,2016
Greg Owen,0.84,83,2016-06-23,2016-06-26,2016
Chad Collins,0.84,83,2016-06-23,2016-06-26,2016
Will MacKenzie,0.84,83,2016-06-23,2016-06-26,2016
Andres Gonzales,0.84,83,2016-06-23,2016-06-26,2016
Sam Saunders,0.84,83,2016-06-23,2016-06-26,2016
Scott Pinckney,0.84,83,2016-06-23,2016-06-26,2016
Jason Kokrak,0.84,83,2016-06-23,2016-06-26,2016
George McNeill,0.84,83,2016-06-23,2016-06-26,2016
Arjun Atwal,0.84,83,2016-06-23,2016-06-26,2016
Peter Malnati,0.84,83,2016-06-23,2016-06-26,2016
Steve Marino,0.84,83,2016-06-23,2016-06-26,2016
Chesson Hadley,0.84,83,2016-06-23,2016-06-26,2016
Jason Gore,0.84,83,2016-06-23,2016-06-26,2016
Blayne Barber,0.84,83,2016-06-23,2016-06-26,2016
Hiroshi Iwata,0.84,83,2016-06-23,2016-06-26,2016
Morgan Hoffmann,0.84,83,2016-06-23,2016-06-26,2016
Robert Streb,0.84,83,2016-06-23,2016-06-26,2016
Fabian Gomez,0.84,83,2016-06-23,2016-06-26,2016
Kyle Reifers,0.84,83,2016-06-23,2016-06-26,2016
Carlos Ortiz,0.84,83,2016-06-23,2016-06-26,2016
Billy Hurley,0.84,83,2016-06-23,2016-06-26,2016
Tom Hoge,0.84,83,2016-06-23,2016-06-26,2016
Chris Stroud,0.84,83,2016-06-23,2016-06-26,2016
Carl Pettersson,0.78,83,2016-06-23,2016-06-26,2016
Keegan Bradley,0.78,83,2016-06-23,2016-06-26,2016
Troy Merritt,0.78,83,2016-06-23,2016-06-26,2016
Chris Kirk,0.78,83,2016-06-23,2016-06-26,2016
Adam Scott,2.1,84,2016-06-30,2016-07-03,2016
Dustin Johnson,1.92,84,2016-06-30,2016-07-03,2016
Matt Kuchar,1.92,84,2016-06-30,2016-07-03,2016
Charl Schwartzel,1.92,84,2016-06-30,2016-07-03,2016
J.B. Holmes,1.86,84,2016-06-30,2016-07-03,2016
Bubba Watson,1.86,84,2016-06-30,2016-07-03,2016
Charley Hoffman,1.8,84,2016-06-30,2016-07-03,2016
James Hahn,1.8,84,2016-06-30,2016-07-03,2016
Brandt Snedeker,1.8,84,2016-06-30,2016-07-03,2016
Emiliano Grillo,1.8,84,2016-06-30,2016-07-03,2016
Daniel Berger,1.8,84,2016-06-30,2016-07-03,2016
Anirban Lahiri,1.8,84,2016-06-30,2016-07-03,2016
Jason Dufner,1.8,84,2016-06-30,2016-07-03,2016
Shane Lowry,1.8,84,2016-06-30,2016-07-03,2016
Smylie Kaufman,1.8,84,2016-06-30,2016-07-03,2016
George Coetzee,1.8,84,2016-06-30,2016-07-03,2016
Justin Rose,1.8,84,2016-06-30,2016-07-03,2016
Jim Herman,1.8,84,2016-06-30,2016-07-03,2016
Fabian Gomez,1.8,84,2016-06-30,2016-07-03,2016
Kevin Kisner,1.8,84,2016-06-30,2016-07-03,2016
Kevin Na,1.8,84,2016-06-30,2016-07-03,2016
Marcus Fraser,1.8,84,2016-06-30,2016-07-03,2016
Brooks Koepka,1.8,84,2016-06-30,2016-07-03,2016
Harris English,1.74,84,2016-06-30,2016-07-03,2016
Russell Knox,1.74,84,2016-06-30,2016-07-03,2016
Davis Love,1.74,84,2016-06-30,2016-07-03,2016
Jimmy Walker,1.74,84,2016-06-30,2016-07-03,2016
Marc Leishman,1.74,84,2016-06-30,2016-07-03,2016
Billy Hurley,1.74,84,2016-06-30,2016-07-03,2016
Zach Johnson,1.74,84,2016-06-30,2016-07-03,2016
Chris Kirk,1.74,84,2016-06-30,2016-07-03,2016
Rickie Fowler,1.74,84,2016-06-30,2016-07-03,2016
David Lingmerth,1.74,84,2016-06-30,2016-07-03,2016
Paul Casey,1.74,84,2016-06-30,2016-07-03,2016
William McGirt,1.74,84,2016-06-30,2016-07-03,2016
Justin Thomas,1.74,84,2016-06-30,2016-07-03,2016
Bill Haas,1.74,84,2016-06-30,2016-07-03,2016
Jason Day,1.74,84,2016-06-30,2016-07-03,2016
Jordan Spieth,1.74,84,2016-06-30,2016-07-03,2016
Vaughn Taylor,1.74,84,2016-06-30,2016-07-03,2016
Kyung-tae Kim,1.74,84,2016-06-30,2016-07-03,2016
Kevin Chappell,1.74,84,2016-06-30,2016-07-03,2016
Danny Lee,1.74,84,2016-06-30,2016-07-03,2016
Phil Mickelson,1.74,84,2016-06-30,2016-07-03,2016
Scott Piercy,1.74,84,2016-06-30,2016-07-03,2016
Branden Grace,1.68,84,2016-06-30,2016-07-03,2016
Jim Furyk,1.68,84,2016-06-30,2016-07-03,2016
Soren Kjeldsen,1.68,84,2016-06-30,2016-07-03,2016
Byeong-Hun An,1.68,84,2016-06-30,2016-07-03,2016
Patrick Reed,1.68,84,2016-06-30,2016-07-03,2016
Brian Stuard,1.68,84,2016-06-30,2016-07-03,2016
Matt Jones,1.68,84,2016-06-30,2016-07-03,2016
Steven Bowditch,1.62,84,2016-06-30,2016-07-03,2016
Nathan Holman,1.62,84,2016-06-30,2016-07-03,2016
Andrew Johnston,1.62,84,2016-06-30,2016-07-03,2016
Louis Oosthuizen,1.62,84,2016-06-30,2016-07-03,2016
Hideki Matsuyama,1.62,84,2016-06-30,2016-07-03,2016
Bubba Watson,0.96,85,2016-07-14,2016-07-17,2016
Jordan Spieth,0.9,85,2016-07-14,2016-07-17,2016
William McGirt,0.9,85,2016-07-14,2016-07-17,2016
Zach Johnson,0.9,85,2016-07-14,2016-07-17,2016
J.B. Holmes,0.9,85,2016-07-14,2016-07-17,2016
Harold Varner,0.9,85,2016-07-14,2016-07-17,2016
Jason Dufner,0.9,85,2016-07-14,2016-07-17,2016
Jon Rahm,0.9,85,2016-07-14,2016-07-17,2016
Matt Kuchar,0.9,85,2016-07-14,2016-07-17,2016
Kevin Na,0.9,85,2016-07-14,2016-07-17,2016
Charley Hoffman,0.9,85,2016-07-14,2016-07-17,2016
Dustin Johnson,0.9,85,2016-07-14,2016-07-17,2016
Daniel Summerhays,0.9,85,2016-07-14,2016-07-17,2016
Adam Scott,0.9,85,2016-07-14,2016-07-17,2016
Seung-Yul Noh,0.84,85,2016-07-14,2016-07-17,2016
Ryan Palmer,0.84,85,2016-07-14,2016-07-17,2016
Branden Grace,0.84,85,2016-07-14,2016-07-17,2016
Sergio Garcia,0.84,85,2016-07-14,2016-07-17,2016
Lee Westwood,0.84,85,2016-07-14,2016-07-17,2016
Rafael Cabrera-Bello,0.84,85,2016-07-14,2016-07-17,2016
Robert Streb,0.84,85,2016-07-14,2016-07-17,2016
Danny Lee,0.84,85,2016-07-14,2016-07-17,2016
Phil Mickelson,0.84,85,2016-07-14,2016-07-17,2016
Anthony Wall,0.84,85,2016-07-14,2016-07-17,2016
Ryan Moore,0.84,85,2016-07-14,2016-07-17,2016
Patrick Reed,0.84,85,2016-07-14,2016-07-17,2016
Francesco Molinari,0.84,85,2016-07-14,2016-07-17,2016
George Coetzee,0.84,85,2016-07-14,2016-07-17,2016
Paul Casey,0.84,85,2016-07-14,2016-07-17,2016
Webb Simpson,0.84,85,2016-07-14,2016-07-17,2016
Danny Willett,0.84,85,2016-07-14,2016-07-17,2016
Shane Lowry,0.84,85,2016-07-14,2016-07-17,2016
Steve Stricker,0.84,85,2016-07-14,2016-07-17,2016
Justin Leonard,0.84,85,2016-07-14,2016-07-17,2016
Jim Herman,0.84,85,2016-07-14,2016-07-17,2016
Paul Lawrie,0.84,85,2016-07-14,2016-07-17,2016
Rickie Fowler,0.84,85,2016-07-14,2016-07-17,2016
David Lingmerth,0.84,85,2016-07-14,2016-07-17,2016
Luke Donald,0.84,85,2016-07-14,2016-07-17,2016
Ross Fisher,0.84,85,2016-07-14,2016-07-17,2016
Anirban Lahiri,0.84,85,2016-07-14,2016-07-17,2016
Chris Kirk,0.84,85,2016-07-14,2016-07-17,2016
Brandt Snedeker,0.84,85,2016-07-14,2016-07-17,2016
Jamie Lovemark,0.84,85,2016-07-14,2016-07-17,2016
Martin Kaymer,0.84,85,2016-07-14,2016-07-17,2016
Tony Finau,0.84,85,2016-07-14,2016-07-17,2016
Fabian Gomez,0.84,85,2016-07-14,2016-07-17,2016
Justin Thomas,0.84,85,2016-07-14,2016-07-17,2016
Graeme McDowell,0.84,85,2016-07-14,2016-07-17,2016
Charl Schwartzel,0.84,85,2016-07-14,2016-07-17,2016
Gary Woodland,0.84,85,2016-07-14,2016-07-17,2016
Colt Knost,0.84,85,2016-07-14,2016-07-17,2016
James Hahn,0.84,85,2016-07-14,2016-07-17,2016
Emiliano Grillo,0.84,85,2016-07-14,2016-07-17,2016
Jason Day,0.84,85,2016-07-14,2016-07-17,2016
Kevin Chappell,0.84,85,2016-07-14,2016-07-17,2016
Marc Warren,0.84,85,2016-07-14,2016-07-17,2016
Jim Furyk,0.84,85,2016-07-14,2016-07-17,2016
Billy Horschel,0.84,85,2016-07-14,2016-07-17,2016
Byeong-Hun An,0.84,85,2016-07-14,2016-07-17,2016
Brendan Steele,0.84,85,2016-07-14,2016-07-17,2016
Hideki Matsuyama,0.84,85,2016-07-14,2016-07-17,2016
Russell Knox,0.84,85,2016-07-14,2016-07-17,2016
Patton Kizzire,0.84,85,2016-07-14,2016-07-17,2016
Smylie Kaufman,0.84,85,2016-07-14,2016-07-17,2016
Kevin Kisner,0.84,85,2016-07-14,2016-07-17,2016
James Morrison,0.84,85,2016-07-14,2016-07-17,2016
Scott Piercy,0.84,85,2016-07-14,2016-07-17,2016
Harris English,0.84,85,2016-07-14,2016-07-17,2016
Louis Oosthuizen,0.84,85,2016-07-14,2016-07-17,2016
Nathan Holman,0.78,85,2016-07-14,2016-07-17,2016
Victor Dubuisson,0.78,85,2016-07-14,2016-07-17,2016
David Duval,0.78,85,2016-07-14,2016-07-17,2016
Satoshi Kodaira,0.78,85,2016-07-14,2016-07-17,2016
Richie Ramsay,0.78,85,2016-07-14,2016-07-17,2016
Tommy Fleetwood,0.78,85,2016-07-14,2016-07-17,2016
Andy Sullivan,0.78,85,2016-07-14,2016-07-17,2016
Marcus Fraser,0.78,85,2016-07-14,2016-07-17,2016
Bernd Wiesberger,0.78,85,2016-07-14,2016-07-17,2016
Thongchai Jaidee,0.78,85,2016-07-14,2016-07-17,2016
Andrew Johnston,0.78,85,2016-07-14,2016-07-17,2016
Paul Dunne,0.78,85,2016-07-14,2016-07-17,2016
Ben Curtis,0.78,85,2016-07-14,2016-07-17,2016
John Daly,0.78,85,2016-07-14,2016-07-17,2016
Brian Gay,0.78,85,2016-07-14,2016-07-17,2016
Nick Cullen,0.78,85,2016-07-14,2016-07-17,2016
Jordan Niebrugge,0.78,85,2016-07-14,2016-07-17,2016
Richard Sterne,0.78,85,2016-07-14,2016-07-17,2016
David Howell,0.78,85,2016-07-14,2016-07-17,2016
Steven Bowditch,0.78,85,2016-07-14,2016-07-17,2016
Keegan Bradley,0.78,85,2016-07-14,2016-07-17,2016
Thorbjorn Olesen,0.78,85,2016-07-14,2016-07-17,2016
Thomas Pieters,0.78,85,2016-07-14,2016-07-17,2016
Matteo Manassero,0.78,85,2016-07-14,2016-07-17,2016
Joost Luiten,0.78,85,2016-07-14,2016-07-17,2016
Tyrrell Hatton,0.78,85,2016-07-14,2016-07-17,2016
Russell Henley,0.78,85,2016-07-14,2016-07-17,2016
Justin Rose,0.78,85,2016-07-14,2016-07-17,2016
Matthew Fitzpatrick,0.78,85,2016-07-14,2016-07-17,2016
Hideto Tanihara,0.78,85,2016-07-14,2016-07-17,2016
Henrik Stenson,0.78,85,2016-07-14,2016-07-17,2016
Ernie Els,0.78,85,2016-07-14,2016-07-17,2016
Marc Leishman,0.78,85,2016-07-14,2016-07-17,2016
Rory McIlroy,0.78,85,2016-07-14,2016-07-17,2016
Matt Jones,0.78,85,2016-07-14,2016-07-17,2016
Jimmy Walker,0.78,85,2016-07-14,2016-07-17,2016
Bill Haas,0.78,85,2016-07-14,2016-07-17,2016
Rod Pampling,0.78,85,2016-07-14,2016-07-17,2016
Kiradech Aphibarnrat,0.78,85,2016-07-14,2016-07-17,2016
Rikard Karlberg,0.78,85,2016-07-14,2016-07-17,2016
Chris Wood,0.78,85,2016-07-14,2016-07-17,2016
Steven Alker,0.78,85,2016-07-14,2016-07-17,2016
Padraig Harrington,0.78,85,2016-07-14,2016-07-17,2016
Jamie Donaldson,0.78,85,2016-07-14,2016-07-17,2016
Scott Hend,0.78,85,2016-07-14,2016-07-17,2016
Soren Kjeldsen,0.78,85,2016-07-14,2016-07-17,2016
Kyung-tae Kim,0.78,85,2016-07-14,2016-07-17,2016
Yusaku Miyazato,0.78,85,2016-07-14,2016-07-17,2016
Vijay Singh,0.78,85,2016-07-14,2016-07-17,2016
Miguel Jimenez,0.72,85,2016-07-14,2016-07-17,2016
Colin Montgomerie,0.72,85,2016-07-14,2016-07-17,2016
Yosuke Tsukada,0.72,85,2016-07-14,2016-07-17,2016
Kristoffer Broberg,0.72,85,2016-07-14,2016-07-17,2016
Yuta Ikeda,0.72,85,2016-07-14,2016-07-17,2016
Greg Chalmers,0.72,85,2016-07-14,2016-07-17,2016
Alexander Noren,0.72,85,2016-07-14,2016-07-17,2016
Todd Hamilton,0.72,85,2016-07-14,2016-07-17,2016
David Hearn,0.84,86,2016-07-21,2016-07-24,2016
Bryce Molder,0.84,86,2016-07-21,2016-07-24,2016
Michael  Johnson,0.84,86,2016-07-21,2016-07-24,2016
D.A. Points,0.78,86,2016-07-21,2016-07-24,2016
Wes Roach,0.78,86,2016-07-21,2016-07-24,2016
Steve Marino,0.78,86,2016-07-21,2016-07-24,2016
Vaughn Taylor,0.78,86,2016-07-21,2016-07-24,2016
Graham DeLaet,0.78,86,2016-07-21,2016-07-24,2016
Harold Varner,0.78,86,2016-07-21,2016-07-24,2016
Sean O'Hair,0.78,86,2016-07-21,2016-07-24,2016
Hudson Swafford,0.78,86,2016-07-21,2016-07-24,2016
Stewart Cink,0.78,86,2016-07-21,2016-07-24,2016
Graeme McDowell,0.78,86,2016-07-21,2016-07-24,2016
Jonas Blixt,0.78,86,2016-07-21,2016-07-24,2016
Brandt Snedeker,0.78,86,2016-07-21,2016-07-24,2016
Jhonattan Vegas,0.78,86,2016-07-21,2016-07-24,2016
Jon Curran,0.78,86,2016-07-21,2016-07-24,2016
Robert Garrigus,0.78,86,2016-07-21,2016-07-24,2016
Roberto Castro,0.78,86,2016-07-21,2016-07-24,2016
Daniel Summerhays,0.78,86,2016-07-21,2016-07-24,2016
Brian Harman,0.78,86,2016-07-21,2016-07-24,2016
Michael Kim,0.78,86,2016-07-21,2016-07-24,2016
Dustin Johnson,0.78,86,2016-07-21,2016-07-24,2016
Matt Kuchar,0.78,86,2016-07-21,2016-07-24,2016
Derek Fathauer,0.78,86,2016-07-21,2016-07-24,2016
Kyle Stanley,0.78,86,2016-07-21,2016-07-24,2016
Jon Rahm,0.78,86,2016-07-21,2016-07-24,2016
Chesson Hadley,0.78,86,2016-07-21,2016-07-24,2016
Jason Day,0.78,86,2016-07-21,2016-07-24,2016
Brendon De Jonge,0.72,86,2016-07-21,2016-07-24,2016
Bryson DeChambeau,0.72,86,2016-07-21,2016-07-24,2016
Scott Brown,0.72,86,2016-07-21,2016-07-24,2016
Stuart Appleby,0.72,86,2016-07-21,2016-07-24,2016
Shawn Stefani,0.72,86,2016-07-21,2016-07-24,2016
Hiroshi Iwata,0.72,86,2016-07-21,2016-07-24,2016
Bud Cauley,0.72,86,2016-07-21,2016-07-24,2016
Mark Wilson,0.72,86,2016-07-21,2016-07-24,2016
John Huh,0.72,86,2016-07-21,2016-07-24,2016
Justin Leonard,0.72,86,2016-07-21,2016-07-24,2016
Thomas Aiken,0.72,86,2016-07-21,2016-07-24,2016
Si Woo Kim,0.72,86,2016-07-21,2016-07-24,2016
Patrick Rodgers,0.72,86,2016-07-21,2016-07-24,2016
Chris Kirk,0.72,86,2016-07-21,2016-07-24,2016
Scott Pinckney,0.72,86,2016-07-21,2016-07-24,2016
Sung Kang,0.72,86,2016-07-21,2016-07-24,2016
Tom Hoge,0.72,86,2016-07-21,2016-07-24,2016
Erik Compton,0.72,86,2016-07-21,2016-07-24,2016
Luke List,0.72,86,2016-07-21,2016-07-24,2016
Henrik Norlander,0.72,86,2016-07-21,2016-07-24,2016
Peter Malnati,0.72,86,2016-07-21,2016-07-24,2016
Blayne Barber,0.72,86,2016-07-21,2016-07-24,2016
Sam Saunders,0.72,86,2016-07-21,2016-07-24,2016
Michael Thompson,0.72,86,2016-07-21,2016-07-24,2016
Andrew Loupe,0.72,86,2016-07-21,2016-07-24,2016
Matthew Fitzpatrick,0.72,86,2016-07-21,2016-07-24,2016
Jeff Overton,0.72,86,2016-07-21,2016-07-24,2016
Rhein Gibson,0.72,86,2016-07-21,2016-07-24,2016
Derek Ernst,0.72,86,2016-07-21,2016-07-24,2016
Chris Stroud,0.72,86,2016-07-21,2016-07-24,2016
Tyler Aldridge,0.72,86,2016-07-21,2016-07-24,2016
Ken Duke,0.72,86,2016-07-21,2016-07-24,2016
Dong-Hwan Lee,0.72,86,2016-07-21,2016-07-24,2016
Whee Kim,0.72,86,2016-07-21,2016-07-24,2016
Johnson Wagner,0.72,86,2016-07-21,2016-07-24,2016
John Senden,0.72,86,2016-07-21,2016-07-24,2016
Brian Stuard,0.72,86,2016-07-21,2016-07-24,2016
Troy Merritt,0.72,86,2016-07-21,2016-07-24,2016
Jason Gore,0.72,86,2016-07-21,2016-07-24,2016
Ernie Els,0.72,86,2016-07-21,2016-07-24,2016
Angel Cabrera,0.72,86,2016-07-21,2016-07-24,2016
Rory Sabbatini,0.72,86,2016-07-21,2016-07-24,2016
Hunter Mahan,0.72,86,2016-07-21,2016-07-24,2016
Cameron Smith,0.72,86,2016-07-21,2016-07-24,2016
Dawie Van der Walt,0.72,86,2016-07-21,2016-07-24,2016
Jim Herman,0.72,86,2016-07-21,2016-07-24,2016
Seung-Yul Noh,0.72,86,2016-07-21,2016-07-24,2016
Andrew Landry,0.72,86,2016-07-21,2016-07-24,2016
Jim Furyk,0.72,86,2016-07-21,2016-07-24,2016
Morgan Hoffmann,0.72,86,2016-07-21,2016-07-24,2016
Kyle Reifers,0.72,86,2016-07-21,2016-07-24,2016
Ricky Barnes,0.72,86,2016-07-21,2016-07-24,2016
Brett Stegmaier,0.72,86,2016-07-21,2016-07-24,2016
Ben Martin,0.72,86,2016-07-21,2016-07-24,2016
K.J. Choi,0.72,86,2016-07-21,2016-07-24,2016
Nick Taylor,0.72,86,2016-07-21,2016-07-24,2016
Tyrone Van Aswegen,0.72,86,2016-07-21,2016-07-24,2016
Alex Cejka,0.72,86,2016-07-21,2016-07-24,2016
Tim Wilkinson,0.72,86,2016-07-21,2016-07-24,2016
Chez Reavie,0.72,86,2016-07-21,2016-07-24,2016
George Coetzee,0.72,86,2016-07-21,2016-07-24,2016
Chad Campbell,0.72,86,2016-07-21,2016-07-24,2016
Martin Laird,0.72,86,2016-07-21,2016-07-24,2016
William McGirt,0.72,86,2016-07-21,2016-07-24,2016
Emiliano Grillo,0.72,86,2016-07-21,2016-07-24,2016
Zac Blair,0.72,86,2016-07-21,2016-07-24,2016
Charley Hoffman,0.72,86,2016-07-21,2016-07-24,2016
Patton Kizzire,0.72,86,2016-07-21,2016-07-24,2016
Will Wilcox,0.72,86,2016-07-21,2016-07-24,2016
Kevin Kisner,0.72,86,2016-07-21,2016-07-24,2016
Kelly Kraft,0.72,86,2016-07-21,2016-07-24,2016
Kevin Streelman,0.72,86,2016-07-21,2016-07-24,2016
Chad Collins,0.72,86,2016-07-21,2016-07-24,2016
Kyung-tae Kim,0.72,86,2016-07-21,2016-07-24,2016
Ryan Palmer,0.72,86,2016-07-21,2016-07-24,2016
Cameron Tringale,0.72,86,2016-07-21,2016-07-24,2016
Adam Hadwin,0.72,86,2016-07-21,2016-07-24,2016
Jimmy Walker,0.72,86,2016-07-21,2016-07-24,2016
J.J. Henry,0.72,86,2016-07-21,2016-07-24,2016
Tony Finau,0.72,86,2016-07-21,2016-07-24,2016
Jerry Kelly,0.72,86,2016-07-21,2016-07-24,2016
Bronson Burgoon,0.72,86,2016-07-21,2016-07-24,2016
Steve Wheatcroft,0.72,86,2016-07-21,2016-07-24,2016
Martin Piller,0.72,86,2016-07-21,2016-07-24,2016
Vijay Singh,0.72,86,2016-07-21,2016-07-24,2016
Camilo Villegas,0.72,86,2016-07-21,2016-07-24,2016
Rob Oppenheim,0.72,86,2016-07-21,2016-07-24,2016
Blair Hamilton,0.72,86,2016-07-21,2016-07-24,2016
Colt Knost,0.72,86,2016-07-21,2016-07-24,2016
Spencer Levin,0.72,86,2016-07-21,2016-07-24,2016
Mark Hubbard,0.72,86,2016-07-21,2016-07-24,2016
Brad Fritsch,0.66,86,2016-07-21,2016-07-24,2016
George McNeill,0.66,86,2016-07-21,2016-07-24,2016
Rod Pampling,0.66,86,2016-07-21,2016-07-24,2016
Jordan Niebrugge,0.66,86,2016-07-21,2016-07-24,2016
Brendon Todd,0.66,86,2016-07-21,2016-07-24,2016
Carl Pettersson,0.66,86,2016-07-21,2016-07-24,2016
Garrett Rank,0.66,86,2016-07-21,2016-07-24,2016
Mike Weir,0.66,86,2016-07-21,2016-07-24,2016
Robert Allenby,0.66,86,2016-07-21,2016-07-24,2016
Greg Chalmers,0.66,86,2016-07-21,2016-07-24,2016
Billy  Kennerly,0.66,86,2016-07-21,2016-07-24,2016
Robert Streb,0.66,86,2016-07-21,2016-07-24,2016
Carlos Ortiz,0.66,86,2016-07-21,2016-07-24,2016
Dan McCarthy,0.66,86,2016-07-21,2016-07-24,2016
Andres Gonzales,0.66,86,2016-07-21,2016-07-24,2016
Danny Lee,0.66,86,2016-07-21,2016-07-24,2016
Ben Crane,0.66,86,2016-07-21,2016-07-24,2016
Steven Bowditch,0.66,86,2016-07-21,2016-07-24,2016
Greg Owen,0.66,86,2016-07-21,2016-07-24,2016
Will MacKenzie,0.66,86,2016-07-21,2016-07-24,2016
Geoff Ogilvy,0.66,86,2016-07-21,2016-07-24,2016
Scott Stallings,0.66,86,2016-07-21,2016-07-24,2016
Billy Hurley,0.66,86,2016-07-21,2016-07-24,2016
Steve Stricker,0.84,87,2016-07-28,2016-07-31,2016
Jhonattan Vegas,0.84,87,2016-07-28,2016-07-31,2016
Kevin Na,0.78,87,2016-07-28,2016-07-31,2016
Kevin Chappell,0.78,87,2016-07-28,2016-07-31,2016
Brandt Snedeker,0.78,87,2016-07-28,2016-07-31,2016
Bubba Watson,0.78,87,2016-07-28,2016-07-31,2016
Zach Johnson,0.78,87,2016-07-28,2016-07-31,2016
Tony Finau,0.78,87,2016-07-28,2016-07-31,2016
Adam Scott,0.78,87,2016-07-28,2016-07-31,2016
